Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Total Sale,Time of the day,Day of the week
895-03-6665,Cairo,Mandalay,Normal,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,2026-04-20 10:52:00,Cash,328.59,4.761904762,16.4295,328.59,Morning,Saturday
770-42-8960,Cairo,Mandalay,Normal,Food and beverages,21.12,8,8.448,177.408,2019-01-01,2026-04-20 19:31:00,Cash,168.96,4.761904762,8.448,168.96,Evening,Tuesday
748-45-2862,Alex,Yangon,Member,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,2026-04-20 18:35:00,Cash,113.24,4.761904762,5.662,113.24,Evening,Thursday
234-36-2483,Cairo,Mandalay,Normal,Health and beauty,57.59,6,17.277,362.817,2019-02-15,2026-04-20 13:51:00,Cash,345.54,4.761904762,17.277,345.54,Afternoon,Friday
316-66-3011,Alex,Yangon,Member,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,2026-04-20 12:35:00,Cash,428.67,4.761904762,21.4335,428.67,Afternoon,Wednesday
848-95-6252,Giza,Naypyitaw,Member,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,2026-04-20 13:24:00,Ewallet,86.27,4.761904762,4.3135,86.27,Afternoon,Wednesday
840-76-5966,Alex,Yangon,Member,Sports and travel,12.76,2,1.276,26.796,2019-01-08,2026-04-20 18:06:00,Ewallet,25.52,4.761904762,1.276,25.52,Evening,Tuesday
152-03-4217,Cairo,Mandalay,Normal,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,2026-04-20 11:55:00,Credit card,101.52,4.761904762,5.076,101.52,Morning,Sunday
533-66-5566,Cairo,Mandalay,Normal,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,2026-04-20 11:42:00,Cash,357.49,4.761904762,17.8745,357.49,Morning,Saturday
124-31-1458,Alex,Yangon,Member,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,2026-04-20 14:30:00,Cash,238.77,4.761904762,11.9385,238.77,Afternoon,Tuesday
176-78-1170,Giza,Naypyitaw,Member,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,2026-04-20 15:11:00,Ewallet,101.43,4.761904762,5.0715,101.43,Afternoon,Saturday
361-59-0574,Cairo,Mandalay,Member,Sports and travel,90.53,8,36.212,760.452,2019-03-15,2026-04-20 14:48:00,Credit card,724.24,4.761904762,36.212,724.24,Afternoon,Friday
101-81-4070,Giza,Naypyitaw,Member,Health and beauty,62.82,2,6.282,131.922,2019-01-17,2026-04-20 12:36:00,Ewallet,125.64,4.761904762,6.282,125.64,Afternoon,Thursday
631-34-1880,Giza,Naypyitaw,Member,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,2026-04-20 19:09:00,Credit card,72.93,4.761904762,3.6465,72.92999999999999,Evening,Tuesday
852-82-2749,Alex,Yangon,Normal,Sports and travel,64.59,4,12.918,271.278,2019-01-06,2026-04-20 13:35:00,Ewallet,258.36,4.761904762,12.918,258.36,Afternoon,Sunday
873-14-6353,Alex,Yangon,Member,Food and beverages,24.82,7,8.687,182.427,2019-02-16,2026-04-20 10:33:00,Credit card,173.74,4.761904762,8.687,173.74,Morning,Saturday
584-66-4073,Giza,Naypyitaw,Normal,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,2026-04-20 15:45:00,Ewallet,56.5,4.761904762,2.825,56.5,Afternoon,Wednesday
544-55-9589,Cairo,Mandalay,Member,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,2026-04-20 11:51:00,Cash,214.3,4.761904762,10.715,214.3,Morning,Monday
166-19-2553,Alex,Yangon,Member,Sports and travel,89.06,6,26.718,561.078,2019-01-18,2026-04-20 17:26:00,Cash,534.36,4.761904762,26.718,534.36,Afternoon,Friday
737-88-5876,Alex,Yangon,Member,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,2026-04-20 11:52:00,Credit card,93.16,4.761904762,4.658,93.16,Morning,Tuesday
154-87-7367,Giza,Naypyitaw,Normal,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,2026-04-20 14:04:00,Ewallet,522.08,4.761904762,26.104,522.08,Afternoon,Friday
885-56-0389,Giza,Naypyitaw,Member,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,2026-04-20 17:49:00,Cash,52.35,4.761904762,2.6175,52.35,Afternoon,Tuesday
608-05-3804,Cairo,Mandalay,Member,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,2026-04-20 20:19:00,Cash,39.75,4.761904762,1.9875,39.75,Evening,Monday
448-61-3783,Alex,Yangon,Normal,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,2026-04-20 16:08:00,Credit card,720.16,4.761904762,36.008,720.16,Afternoon,Thursday
761-49-0439,Cairo,Mandalay,Member,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,2026-04-20 10:17:00,Ewallet,96.8,4.761904762,4.84,96.8,Morning,Saturday
490-95-0021,Cairo,Mandalay,Member,Food and beverages,33.21,10,16.605,348.705,2019-01-08,2026-04-20 14:25:00,Ewallet,332.1,4.761904762,16.605,332.1,Afternoon,Tuesday
115-38-7388,Giza,Naypyitaw,Member,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,2026-04-20 12:51:00,Credit card,81.44,4.761904762,4.072,81.44,Afternoon,Saturday
311-13-6971,Cairo,Mandalay,Member,Sports and travel,31.99,10,15.995,335.895,2019-02-20,2026-04-20 15:18:00,Credit card,319.9,4.761904762,15.995,319.9,Afternoon,Wednesday
291-55-6563,Alex,Yangon,Member,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,2026-04-20 12:45:00,Ewallet,206.52,4.761904762,10.326,206.52,Afternoon,Saturday
548-48-3156,Alex,Yangon,Member,Food and beverages,83.34,2,8.334,175.014,2019-03-19,2026-04-20 13:37:00,Cash,166.68,4.761904762,8.334,166.68,Afternoon,Tuesday
460-93-5834,Alex,Yangon,Normal,Sports and travel,45.58,7,15.953,335.013,2019-01-13,2026-04-20 10:03:00,Cash,319.06,4.761904762,15.953,319.06,Morning,Sunday
325-89-4209,Alex,Yangon,Member,Food and beverages,87.9,1,4.395,92.295,2019-02-05,2026-04-20 19:42:00,Ewallet,87.9,4.761904762,4.395,87.9,Evening,Tuesday
884-80-6021,Alex,Yangon,Member,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,2026-04-20 13:14:00,Ewallet,734.7,4.761904762,36.735,734.7,Afternoon,Saturday
137-74-8729,Giza,Naypyitaw,Normal,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,2026-04-20 12:47:00,Ewallet,97.52,4.761904762,4.876,97.52,Afternoon,Wednesday
880-46-5796,Alex,Yangon,Member,Sports and travel,76.92,10,38.46,807.66,2019-03-17,2026-04-20 19:53:00,Ewallet,769.2,4.761904762,38.46,769.2,Evening,Sunday
389-70-2397,Giza,Naypyitaw,Normal,Health and beauty,83.66,5,20.915,439.215,2019-02-21,2026-04-20 10:26:00,Cash,418.3,4.761904762,20.915,418.29999999999995,Morning,Thursday
114-35-5271,Cairo,Mandalay,Normal,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,2026-04-20 15:06:00,Cash,463.28,4.761904762,23.164,463.28,Afternoon,Thursday
607-76-6216,Giza,Naypyitaw,Member,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,2026-04-20 16:35:00,Credit card,462.45,4.761904762,23.1225,462.45,Afternoon,Saturday
715-20-1673,Cairo,Mandalay,Normal,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,2026-04-20 20:57:00,Cash,141.9,4.761904762,7.095,141.9,Evening,Wednesday
811-35-1094,Cairo,Mandalay,Member,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,2026-04-20 15:16:00,Credit card,302.7,4.761904762,15.135,302.70000000000005,Afternoon,Wednesday
699-88-1972,Cairo,Mandalay,Normal,Health and beauty,99.16,8,39.664,832.944,2019-01-28,2026-04-20 17:47:00,Credit card,793.28,4.761904762,39.664,793.28,Afternoon,Monday
781-84-8059,Giza,Naypyitaw,Normal,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,2026-04-20 16:23:00,Ewallet,425.18,4.761904762,21.259,425.18,Afternoon,Friday
409-49-6995,Giza,Naypyitaw,Member,Food and beverages,47.27,6,14.181,297.801,2019-02-05,2026-04-20 10:17:00,Cash,283.62,4.761904762,14.181,283.62,Morning,Tuesday
725-54-0677,Giza,Naypyitaw,Member,Health and beauty,85.6,7,29.96,629.16,2019-03-02,2026-04-20 13:50:00,Cash,599.2,4.761904762,29.96,599.1999999999999,Afternoon,Saturday
146-09-5432,Alex,Yangon,Member,Food and beverages,35.04,9,15.768,331.128,2019-02-09,2026-04-20 19:17:00,Ewallet,315.36,4.761904762,15.768,315.36,Evening,Saturday
377-79-7592,Giza,Naypyitaw,Member,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,2026-04-20 14:00:00,Credit card,403.56,4.761904762,20.178,403.56000000000006,Afternoon,Monday
509-10-0516,Cairo,Mandalay,Normal,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,2026-04-20 12:02:00,Ewallet,183.88,4.761904762,9.194,183.88,Afternoon,Saturday
595-94-9924,Alex,Yangon,Member,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,2026-04-20 20:21:00,Credit card,138.65,4.761904762,6.9325,138.65,Evening,Tuesday
865-41-9075,Alex,Yangon,Normal,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,2026-04-20 17:35:00,Cash,80.71,4.761904762,4.0355,80.71,Afternoon,Monday
545-07-8534,Giza,Naypyitaw,Normal,Health and beauty,58.32,2,5.832,122.472,2019-02-14,2026-04-20 12:42:00,Ewallet,116.64,4.761904762,5.832,116.64,Afternoon,Thursday
118-62-1812,Giza,Naypyitaw,Member,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,2026-04-20 17:56:00,Cash,313.52,4.761904762,15.676,313.52,Afternoon,Sunday
450-42-3339,Giza,Naypyitaw,Normal,Health and beauty,84.61,10,42.305,888.405,2019-02-09,2026-04-20 18:58:00,Credit card,846.1,4.761904762,42.305,846.1,Evening,Saturday
851-98-3555,Cairo,Mandalay,Normal,Health and beauty,82.88,5,20.72,435.12,2019-03-24,2026-04-20 14:08:00,Credit card,414.4,4.761904762,20.72,414.4,Afternoon,Sunday
186-71-5196,Alex,Yangon,Member,Food and beverages,79.54,2,7.954,167.034,2019-03-27,2026-04-20 16:30:00,Ewallet,159.08,4.761904762,7.954,159.08,Afternoon,Wednesday
624-01-8356,Cairo,Mandalay,Normal,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,2026-04-20 10:44:00,Credit card,490.1,4.761904762,24.505,490.09999999999997,Morning,Sunday
313-66-9943,Cairo,Mandalay,Member,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,2026-04-20 20:29:00,Credit card,87.45,4.761904762,4.3725,87.44999999999999,Evening,Wednesday
151-27-8496,Giza,Naypyitaw,Normal,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,2026-04-20 11:43:00,Ewallet,224.52,4.761904762,11.226,224.52,Morning,Saturday
453-33-6436,Alex,Yangon,Normal,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,2026-04-20 10:09:00,Cash,744.96,4.761904762,37.248,744.96,Morning,Thursday
522-57-8364,Alex,Yangon,Member,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,2026-04-20 10:00:00,Ewallet,410.72,4.761904762,20.536,410.72,Morning,Thursday
459-45-2396,Alex,Yangon,Member,Food and beverages,99.6,3,14.94,313.74,2019-02-25,2026-04-20 18:45:00,Cash,298.8,4.761904762,14.94,298.79999999999995,Evening,Monday
717-96-4189,Giza,Naypyitaw,Normal,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,2026-04-20 12:40:00,Cash,212.94,4.761904762,10.647,212.94,Afternoon,Saturday
722-13-2115,Giza,Naypyitaw,Member,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,2026-04-20 15:36:00,Credit card,42.85,4.761904762,2.1425,42.85,Afternoon,Thursday
749-81-8133,Alex,Yangon,Normal,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,2026-04-20 12:04:00,Cash,378.68,4.761904762,18.934,378.68,Afternoon,Monday
777-67-2495,Cairo,Mandalay,Normal,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,2026-04-20 11:26:00,Ewallet,206.91,4.761904762,10.3455,206.91,Morning,Friday
636-98-3364,Cairo,Mandalay,Member,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,2026-04-20 12:36:00,Ewallet,78.78,4.761904762,3.939,78.78,Afternoon,Saturday
246-55-6923,Giza,Naypyitaw,Member,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,2026-04-20 15:06:00,Credit card,322.11,4.761904762,16.1055,322.11,Afternoon,Sunday
181-82-6255,Cairo,Mandalay,Normal,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,2026-04-20 10:58:00,Cash,98.22,4.761904762,4.911,98.22,Morning,Friday
838-02-1821,Giza,Naypyitaw,Member,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,2026-04-20 12:10:00,Credit card,25.46,4.761904762,1.273,25.46,Afternoon,Friday
887-42-0517,Giza,Naypyitaw,Normal,Sports and travel,83.14,7,29.099,611.079,2019-01-10,2026-04-20 10:31:00,Credit card,581.98,4.761904762,29.099,581.98,Morning,Thursday
457-12-0244,Giza,Naypyitaw,Member,Sports and travel,35.22,6,10.566,221.886,2019-03-14,2026-04-20 13:49:00,Ewallet,211.32,4.761904762,10.566,211.32,Afternoon,Thursday
226-34-0034,Cairo,Mandalay,Normal,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,2026-04-20 11:10:00,Ewallet,55.12,4.761904762,2.756,55.12,Morning,Thursday
321-49-7382,Cairo,Mandalay,Member,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,2026-04-20 17:38:00,Credit card,88.31,4.761904762,4.4155,88.31,Afternoon,Friday
397-25-8725,Alex,Yangon,Member,Health and beauty,39.62,9,17.829,374.409,2019-01-13,2026-04-20 17:54:00,Credit card,356.58,4.761904762,17.829,356.58,Afternoon,Sunday
431-66-2305,Cairo,Mandalay,Normal,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,2026-04-20 20:51:00,Credit card,794.25,4.761904762,39.7125,794.25,Evening,Friday
825-94-5922,Cairo,Mandalay,Normal,Sports and travel,25.31,2,2.531,53.151,2019-03-02,2026-04-20 19:26:00,Ewallet,50.62,4.761904762,2.531,50.62,Evening,Saturday
641-62-7288,Cairo,Mandalay,Normal,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,2026-04-20 13:33:00,Ewallet,599.52,4.761904762,29.976,599.52,Afternoon,Sunday
756-93-1854,Giza,Naypyitaw,Member,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,2026-04-20 14:05:00,Credit card,166.7,4.761904762,8.335,166.7,Afternoon,Saturday
243-55-8457,Alex,Yangon,Normal,Food and beverages,74.44,10,37.22,781.62,2019-02-27,2026-04-20 11:40:00,Ewallet,744.4,4.761904762,37.22,744.4,Morning,Wednesday
458-10-8612,Giza,Naypyitaw,Normal,Health and beauty,64.08,7,22.428,470.988,2019-01-20,2026-04-20 12:27:00,Ewallet,448.56,4.761904762,22.428,448.56,Afternoon,Sunday
501-61-1753,Cairo,Mandalay,Normal,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,2026-04-20 20:24:00,Ewallet,378.9,4.761904762,18.945,378.9,Evening,Thursday
235-06-8510,Giza,Naypyitaw,Member,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,2026-04-20 20:59:00,Ewallet,257.16,4.761904762,12.858,257.15999999999997,Evening,Thursday
433-08-7822,Giza,Naypyitaw,Normal,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,2026-04-20 19:48:00,Ewallet,552.23,4.761904762,27.6115,552.23,Evening,Saturday
361-85-2571,Alex,Yangon,Normal,Sports and travel,89.48,5,22.37,469.77,2019-03-30,2026-04-20 10:18:00,Cash,447.4,4.761904762,22.37,447.40000000000003,Morning,Saturday
131-70-8179,Alex,Yangon,Member,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,2026-04-20 16:27:00,Cash,276.27,4.761904762,13.8135,276.27,Afternoon,Sunday
500-02-2261,Giza,Naypyitaw,Normal,Food and beverages,57.29,6,17.187,360.927,2019-03-21,2026-04-20 17:04:00,Ewallet,343.74,4.761904762,17.187,343.74,Afternoon,Thursday
720-72-2436,Alex,Yangon,Normal,Food and beverages,66.52,4,13.304,279.384,2019-03-02,2026-04-20 18:14:00,Ewallet,266.08,4.761904762,13.304,266.08,Evening,Saturday
702-83-5291,Giza,Naypyitaw,Member,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,2026-04-20 10:43:00,Cash,898.38,4.761904762,44.919,898.3799999999999,Morning,Wednesday
809-69-9497,Alex,Yangon,Normal,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,2026-04-20 19:30:00,Ewallet,456.8,4.761904762,22.84,456.8,Evening,Saturday
449-16-6770,Alex,Yangon,Normal,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,2026-04-20 14:53:00,Credit card,253.95,4.761904762,12.6975,253.95,Afternoon,Tuesday
333-23-2632,Alex,Yangon,Member,Health and beauty,10.08,7,3.528,74.088,2019-03-28,2026-04-20 20:14:00,Cash,70.56,4.761904762,3.528,70.56,Evening,Thursday
489-82-1237,Alex,Yangon,Normal,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,2026-04-20 11:51:00,Credit card,657.16,4.761904762,32.858,657.16,Morning,Saturday
859-97-6048,Giza,Naypyitaw,Member,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,2026-04-20 14:13:00,Credit card,168.5,4.761904762,8.425,168.5,Afternoon,Tuesday
676-10-2200,Cairo,Mandalay,Member,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,2026-04-20 20:13:00,Ewallet,53.78,4.761904762,2.689,53.78,Evening,Sunday
373-88-1424,Giza,Naypyitaw,Member,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,2026-04-20 18:44:00,Ewallet,179.05,4.761904762,8.9525,179.05,Evening,Wednesday
365-16-4334,Cairo,Mandalay,Normal,Food and beverages,26.43,8,10.572,222.012,2019-02-24,2026-04-20 14:26:00,Ewallet,211.44,4.761904762,10.572,211.44,Afternoon,Sunday
503-21-4385,Cairo,Mandalay,Member,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,2026-04-20 12:40:00,Ewallet,119.73,4.761904762,5.9865,119.72999999999999,Afternoon,Thursday
305-89-2768,Cairo,Mandalay,Member,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,2026-04-20 18:43:00,Ewallet,65.7,4.761904762,3.285,65.69999999999999,Evening,Wednesday
574-80-1489,Cairo,Mandalay,Member,Food and beverages,62.85,4,12.57,263.97,2019-02-25,2026-04-20 13:22:00,Ewallet,251.4,4.761904762,12.57,251.4,Afternoon,Monday
784-08-0310,Giza,Naypyitaw,Member,Food and beverages,21.04,4,4.208,88.368,2019-01-13,2026-04-20 13:58:00,Cash,84.16,4.761904762,4.208,84.16,Afternoon,Sunday
200-40-6154,Cairo,Mandalay,Member,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,2026-04-20 11:45:00,Cash,395.46,4.761904762,19.773,395.46,Morning,Saturday
846-10-0341,Alex,Yangon,Normal,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,2026-04-20 11:51:00,Cash,297.99,4.761904762,14.8995,297.99,Morning,Sunday
577-34-7579,Giza,Naypyitaw,Member,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,2026-04-20 17:16:00,Cash,454.41,4.761904762,22.7205,454.41,Afternoon,Thursday
430-02-3888,Cairo,Mandalay,Normal,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,2026-04-20 15:55:00,Cash,276.12,4.761904762,13.806,276.12,Afternoon,Thursday
867-47-1948,Giza,Naypyitaw,Normal,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,2026-04-20 12:07:00,Cash,158.0,4.761904762,7.9,158.0,Afternoon,Wednesday
384-59-6655,Alex,Yangon,Member,Food and beverages,98.66,9,44.397,932.337,2019-02-19,2026-04-20 15:07:00,Cash,887.94,4.761904762,44.397,887.9399999999999,Afternoon,Tuesday
256-58-3609,Giza,Naypyitaw,Member,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,2026-04-20 15:29:00,Cash,91.98,4.761904762,4.599,91.98,Afternoon,Monday
324-92-3863,Alex,Yangon,Member,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,2026-04-20 18:45:00,Cash,41.78,4.761904762,2.089,41.78,Evening,Tuesday
593-08-5916,Alex,Yangon,Normal,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,2026-04-20 15:23:00,Credit card,15.5,4.761904762,0.775,15.5,Afternoon,Tuesday
364-34-2972,Giza,Naypyitaw,Member,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,2026-04-20 20:37:00,Cash,290.46,4.761904762,14.523,290.46,Evening,Saturday
794-42-3736,Cairo,Mandalay,Normal,Food and beverages,33.33,2,3.333,69.993,2019-01-26,2026-04-20 14:41:00,Credit card,66.66,4.761904762,3.333,66.66,Afternoon,Saturday
172-42-8274,Cairo,Mandalay,Normal,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,2026-04-20 18:18:00,Credit card,76.54,4.761904762,3.827,76.54,Evening,Saturday
558-60-5016,Alex,Yangon,Normal,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,2026-04-20 15:27:00,Ewallet,299.7,4.761904762,14.985,299.7,Afternoon,Monday
195-06-0432,Alex,Yangon,Member,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,2026-04-20 12:55:00,Credit card,243.03,4.761904762,12.1515,243.03000000000003,Afternoon,Sunday
605-03-2706,Alex,Yangon,Normal,Health and beauty,15.8,3,2.37,49.77,2019-03-25,2026-04-20 18:02:00,Cash,47.4,4.761904762,2.37,47.400000000000006,Evening,Monday
214-30-2776,Cairo,Mandalay,Member,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,2026-04-20 19:44:00,Credit card,172.45,4.761904762,8.6225,172.45000000000002,Evening,Monday
746-04-1077,Cairo,Mandalay,Member,Food and beverages,84.63,10,42.315,888.615,2019-01-01,2026-04-20 11:36:00,Credit card,846.3,4.761904762,42.315,846.3,Morning,Tuesday
448-34-8700,Cairo,Mandalay,Member,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,2026-04-20 13:51:00,Ewallet,258.37,4.761904762,12.9185,258.37,Afternoon,Sunday
452-04-8808,Cairo,Mandalay,Normal,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,2026-04-20 15:17:00,Cash,609.56,4.761904762,30.478,609.56,Afternoon,Saturday
531-56-4728,Alex,Yangon,Normal,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,2026-04-20 15:29:00,Cash,240.24,4.761904762,12.012,240.24,Afternoon,Monday
744-82-9138,Giza,Naypyitaw,Normal,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,2026-04-20 17:59:00,Cash,172.26,4.761904762,8.613,172.26,Afternoon,Thursday
883-69-1285,Cairo,Mandalay,Member,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,2026-04-20 11:55:00,Credit card,99.84,4.761904762,4.992,99.84,Morning,Wednesday
221-25-5073,Alex,Yangon,Normal,Food and beverages,74.66,4,14.932,313.572,2019-03-04,2026-04-20 10:39:00,Cash,298.64,4.761904762,14.932,298.64,Morning,Monday
518-71-6847,Cairo,Mandalay,Member,Food and beverages,26.6,6,7.98,167.58,2019-02-26,2026-04-20 15:10:00,Ewallet,159.6,4.761904762,7.98,159.60000000000002,Afternoon,Tuesday
156-20-0370,Cairo,Mandalay,Normal,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,2026-04-20 18:10:00,Credit card,25.45,4.761904762,1.2725,25.45,Evening,Sunday
151-33-7434,Cairo,Mandalay,Normal,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,2026-04-20 20:43:00,Credit card,67.77,4.761904762,3.3885,67.77,Evening,Monday
728-47-9078,Giza,Naypyitaw,Member,Food and beverages,59.59,4,11.918,250.278,2019-01-19,2026-04-20 12:46:00,Cash,238.36,4.761904762,11.918,238.36,Afternoon,Saturday
809-46-1866,Alex,Yangon,Normal,Health and beauty,58.15,4,11.63,244.23,2019-01-23,2026-04-20 17:44:00,Cash,232.6,4.761904762,11.63,232.6,Afternoon,Wednesday
139-32-4183,Alex,Yangon,Member,Sports and travel,97.48,9,43.866,921.186,2019-03-14,2026-04-20 14:19:00,Ewallet,877.32,4.761904762,43.866,877.32,Afternoon,Thursday
148-41-7930,Giza,Naypyitaw,Normal,Health and beauty,99.96,7,34.986,734.706,2019-01-23,2026-04-20 10:33:00,Cash,699.72,4.761904762,34.986,699.7199999999999,Morning,Wednesday
189-40-5216,Giza,Naypyitaw,Normal,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,2026-04-20 11:40:00,Cash,674.59,4.761904762,33.7295,674.59,Morning,Wednesday
374-38-5555,Cairo,Mandalay,Normal,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,2026-04-20 19:30:00,Ewallet,318.55,4.761904762,15.9275,318.55,Evening,Thursday
764-44-8999,Cairo,Mandalay,Normal,Health and beauty,14.76,2,1.476,30.996,2019-02-18,2026-04-20 14:42:00,Ewallet,29.52,4.761904762,1.476,29.52,Afternoon,Monday
552-44-5977,Cairo,Mandalay,Member,Health and beauty,62.0,8,24.8,520.8,2019-01-03,2026-04-20 19:08:00,Credit card,496.0,4.761904762,24.8,496.0,Evening,Thursday
267-62-7380,Giza,Naypyitaw,Member,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,2026-04-20 19:12:00,Ewallet,823.4,4.761904762,41.17,823.4000000000001,Evening,Friday
430-53-4718,Cairo,Mandalay,Member,Health and beauty,75.37,8,30.148,633.108,2019-01-28,2026-04-20 15:46:00,Credit card,602.96,4.761904762,30.148,602.96,Afternoon,Monday
886-18-2897,Alex,Yangon,Normal,Food and beverages,56.56,5,14.14,296.94,2019-03-22,2026-04-20 19:06:00,Credit card,282.8,4.761904762,14.14,282.8,Evening,Friday
602-16-6955,Cairo,Mandalay,Normal,Sports and travel,76.6,10,38.3,804.3,2019-01-24,2026-04-20 18:10:00,Ewallet,766.0,4.761904762,38.3,766.0,Evening,Thursday
745-74-0715,Alex,Yangon,Normal,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,2026-04-20 20:46:00,Ewallet,116.06,4.761904762,5.803,116.06,Evening,Sunday
690-01-6631,Cairo,Mandalay,Normal,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,2026-04-20 18:35:00,Ewallet,174.9,4.761904762,8.745,174.89999999999998,Evening,Friday
652-49-6720,Giza,Naypyitaw,Member,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,2026-04-20 11:40:00,Ewallet,60.95,4.761904762,3.0475,60.95,Morning,Monday
233-67-5758,Giza,Naypyitaw,Normal,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,2026-04-20 13:46:00,Ewallet,40.35,4.761904762,2.0175,40.35,Afternoon,Tuesday
303-96-2227,Cairo,Mandalay,Normal,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,2026-04-20 17:16:00,Ewallet,973.8,4.761904762,48.69,973.8,Afternoon,Saturday
